Date,Open,High,Low,Close
2018-07-02,87.65,88.15,87.37,88.12
2018-07-03,88.43,88.61,87.92,88.07
2018-07-05,88.40,88.74,88.04,88.73
2018-07-06,88.74,89.56,88.64,89.40
2018-07-09,89.75,90.13,89.75,90.09
2018-07-10,90.25,90.37,90.05,90.32
2018-07-11,89.88,89.98,89.49,89.61
2018-07-12,90.01,90.19,89.68,90.11
2018-07-13,90.10,90.37,90.06,90.20
2018-07-16,90.19,90.26,89.78,89.93
2018-07-17,89.75,90.35,89.75,90.22
2018-07-18,90.22,90.46,90.10,90.43
2018-07-19,90.19,90.62,89.96,90.41
2018-07-20,90.19,90.31,90.05,90.11
2018-07-23,90.06,90.22,89.86,90.12
2018-07-24,90.37,90.49,89.84,90.08
2018-07-25,90.02,90.91,90.00,90.88
2018-07-26,90.89,91.37,90.81,91.20
2018-07-27,91.32,91.36,90.39,90.66
2018-07-30,90.61,90.90,90.20,90.27
2018-07-31,90.58,91.03,90.54,90.88
2018-08-01,90.79,90.79,90.12,90.30
2018-08-02,89.85,90.73,89.71,90.66
2018-08-03,90.75,91.14,90.68,91.12
2018-08-06,91.08,91.46,90.98,91.33
2018-08-07,91.48,91.65,91.37,91.52
2018-08-08,91.47,91.47,91.20,91.35
2018-08-09,91.41,91.59,91.20,91.25
2018-08-10,90.81,90.94,90.45,90.63
2018-08-13,90.73,90.79,90.03,90.17
2018-08-14,90.44,91.05,90.44,90.93
2018-08-15,90.49,90.49,89.81,90.32
2018-08-16,90.69,91.29,90.69,91.04
2018-08-17,90.92,91.67,90.92,91.52
2018-08-20,91.68,92.03,91.67,91.96
2018-08-21,92.06,92.41,92.04,92.19
2018-08-22,92.10,92.17,91.90,91.99
2018-08-23,91.91,92.06,91.67,91.77
2018-08-24,91.93,92.30,91.87,92.26
2018-08-27,92.60,92.92,92.60,92.78
2018-08-28,92.94,93.04,92.62,92.87
2018-08-29,92.93,93.34,92.77,93.23
2018-08-30,93.03,93.06,92.46,92.63
2018-08-31,92.48,92.79,92.35,92.67
2018-09-04,92.57,92.74,92.23,92.58
2018-09-05,92.45,92.73,92.13,92.62
2018-09-06,92.66,92.87,92.22,92.45
2018-09-07,92.13,92.47,91.94,92.12
2018-09-10,92.46,92.73,92.41,92.47
2018-09-11,92.25,92.74,92.10,92.54
2018-09-12,92.51,92.80,92.34,92.70
2018-09-13,92.97,93.19,92.87,93.09
2018-09-14,93.13,93.30,92.95,93.21
2018-09-17,93.26,93.30,92.82,92.90
2018-09-18,92.96,93.46,92.87,93.33
2018-09-19,93.36,93.63,93.25,93.29
2018-09-20,93.59,93.96,93.57,93.88
2018-09-21,94.09,94.21,93.90,93.94
2018-09-24,93.80,93.84,93.14,93.27
2018-09-25,93.45,93.51,92.95,93.02
2018-09-26,93.05,93.41,92.56,92.67
2018-09-27,92.73,93.10,92.57,92.67
2018-09-28,92.54,92.98,92.52,92.82
2018-10-01,93.19,93.31,92.65,92.82
2018-10-02,92.77,93.01,92.54,92.69
2018-10-03,93.00,93.10,92.57,92.70
2018-10-04,92.53,92.55,91.59,92.06
2018-10-05,92.05,92.36,91.17,91.61
2018-10-08,91.41,91.84,91.13,91.72
2018-10-09,91.58,91.80,91.25,91.28
2018-10-10,91.09,91.41,88.61,88.67
2018-10-11,88.41,88.82,86.33,86.70
2018-10-12,87.88,87.94,86.47,87.46
2018-10-15,87.34,88.16,87.31,87.43
2018-10-16,87.92,89.29,87.71,89.18
2018-10-17,89.12,89.24,88.17,89.00
2018-10-18,88.67,88.99,87.42,87.86
2018-10-19,87.94,88.60,87.42,87.60
2018-10-22,87.76,87.90,86.96,87.02
2018-10-23,85.83,86.91,85.00,86.46
2018-10-24,86.41,86.70,84.05,84.17
2018-10-25,84.60,85.83,84.31,85.27
2018-10-26,84.24,84.95,82.99,83.94
2018-10-29,85.04,85.64,82.91,83.98
2018-10-30,84.09,85.69,84.06,85.60
2018-10-31,86.35,86.97,86.07,86.10
2018-11-01,86.31,87.45,86.21,87.35
2018-11-02,87.95,88.04,86.33,87.03
2018-11-05,87.22,87.87,86.97,87.69
2018-11-06,87.68,88.32,87.68,88.29
2018-11-07,88.92,89.72,88.51,89.65
2018-11-08,89.44,89.82,89.22,89.58
2018-11-09,89.15,89.21,88.23,88.79
2018-11-12,88.63,88.64,87.30,87.43
2018-11-13,87.69,88.34,87.12,87.40
2018-11-14,87.89,88.19,86.32,86.84
2018-11-15,86.37,87.74,85.84,87.58
2018-11-16,87.30,88.16,87.21,87.86
2018-11-19,87.73,87.93,86.39,86.71
2018-11-20,85.76,86.06,84.96,85.19
2018-11-21,85.57,86.33,85.55,85.72
2018-11-23,85.17,85.89,85.15,85.47
2018-11-26,86.24,86.64,86.01,86.63
2018-11-27,86.30,86.70,86.16,86.67
2018-11-28,86.96,88.25,86.47,88.25
2018-11-29,88.00,88.49,87.55,87.99
2018-11-30,87.94,88.54,87.80,88.35
2018-12-03,89.55,89.81,88.74,89.42
2018-12-04,89.28,89.41,86.56,86.73
2018-12-06,85.52,86.47,84.18,86.47
2018-12-07,86.35,86.89,84.27,84.59
2018-12-10,84.59,84.76,82.89,84.44
2018-12-11,85.44,85.73,83.96,84.38
2018-12-12,85.42,85.79,84.78,84.80
2018-12-13,85.03,85.23,84.12,84.40
2018-12-14,83.65,84.19,82.98,83.20
2018-12-17,82.92,83.19,80.96,81.40
2018-12-18,81.94,82.36,80.79,81.29
2018-12-19,81.29,82.58,79.59,80.01
2018-12-20,79.67,80.18,77.93,78.75
2018-12-21,78.99,80.06,77.19,77.35
2018-12-24,76.90,77.08,75.33,75.35
2018-12-26,75.72,78.76,74.98,78.76
2018-12-27,77.73,79.47,76.64,79.47
2018-12-28,79.72,80.32,78.87,79.27
2018-12-31,79.72,79.93,79.00,79.91
2019-01-02,78.74,80.25,78.60,79.95
2019-01-03,79.55,79.65,78.22,78.40
2019-01-04,79.35,81.24,79.31,81.01
2019-01-07,81.11,82.48,80.82,81.86
2019-01-08,82.58,82.78,81.80,82.74
2019-01-09,83.03,83.63,82.72,83.33
2019-01-10,82.81,83.86,82.60,83.83
2019-01-11,83.45,83.96,83.23,83.89
2019-01-14,83.30,83.75,83.12,83.44
2019-01-15,83.51,84.20,83.51,84.08
2019-01-16,84.16,84.61,84.08,84.29
2019-01-17,84.02,85.36,83.96,85.07
2019-01-18,85.63,86.48,85.52,86.37
2019-01-22,85.89,85.90,84.71,85.21
2019-01-23,85.53,85.73,84.34,85.14
2019-01-24,85.11,85.73,85.06,85.54
2019-01-25,86.18,86.67,86.15,86.45
2019-01-28,85.78,86.13,85.43,86.11
2019-01-29,86.23,86.40,85.89,86.26
2019-01-30,86.57,87.49,86.10,87.17
2019-01-31,87.07,87.84,86.98,87.75
2019-02-01,87.86,88.13,87.62,87.97
2019-02-04,88.01,88.45,87.57,88.45
2019-02-05,88.56,88.85,88.35,88.79
2019-02-06,88.66,88.86,88.49,88.71
2019-02-07,88.24,88.52,87.47,88.07
2019-02-08,87.79,88.24,87.35,88.24
2019-02-11,88.44,88.56,88.21,88.48
2019-02-12,89.06,89.75,89.04,89.58
2019-02-13,89.83,90.16,89.67,89.97
2019-02-14,89.57,90.18,89.29,89.76
2019-02-15,90.36,90.77,90.35,90.77
2019-02-19,90.52,91.18,90.29,90.93
2019-02-20,90.97,91.44,90.92,91.26
2019-02-21,91.11,91.21,90.57,90.91
